Dish Name,Dish Description,Restaurant Name,Dish MRP,Discount,Dicounted Price,Tax,Dish Type,Dish Cuisine,Dish Course
Veg Chinese Chopsuey,,Sanmaan family restaurant and bar,210.0,0.0,210.0,10.5,veg,Chinese,Starter
Veg Peshawari,,Sanmaan family restaurant and bar,215.0,0.0,215.0,10.75,veg,North Indian,Main Course
Dal Khichdi,,Sanmaan family restaurant and bar,175.0,0.0,175.0,8.75,veg,Indian,Main Course
Veg Manchow Soup,,Sanmaan family restaurant and bar,115.0,0.0,115.0,5.75,veg,Chinese,Starter
Aloo Gobi Tikka,,Sanmaan family restaurant and bar,215.0,0.0,215.0,10.75,veg,North Indian,Main Course
Veg Spring Roll,,Sanmaan family restaurant and bar,225.0,0.0,225.0,11.25,veg,Chinese,Starter
Malai Kofta,,Sanmaan family restaurant and bar,265.0,0.0,265.0,13.25,veg,North Indian,Main Course
Aloo Gobi Masala,,Sanmaan family restaurant and bar,200.0,0.0,200.0,10.0,veg,North Indian,Main Course
Veg Sandwich,,Sanmaan family restaurant and bar,90.0,0.0,90.0,4.5,veg,British,Main Course
Toasted Veg Sandwich,,Sanmaan family restaurant and bar,100.0,0.0,100.0,5.0,veg,British,Main Course
Cheese Sandwich,,Sanmaan family restaurant and bar,140.0,0.0,140.0,7.0,veg,American,Main Course
Toasted Cheese Sandwich,,Sanmaan family restaurant and bar,140.0,0.0,140.0,7.0,veg,American,Main Course
Bread Butter Sandwich,,Sanmaan family restaurant and bar,90.0,0.0,90.0,4.5,veg,American,Main Course
Toasted Bread Butter Sandwich,,Sanmaan family restaurant and bar,100.0,0.0,100.0,5.0,veg,American,Main Course
Toasted Omelette Sandwich,,Sanmaan family restaurant and bar,150.0,0.0,150.0,7.5,egg,American,Starter
Omelette Sandwich,,Sanmaan family restaurant and bar,150.0,0.0,150.0,7.5,egg,American,Starter
Chicken Tikka Sandwich,,Sanmaan family restaurant and bar,175.0,0.0,175.0,8.75,non-veg,British,Main Course
Bread Slice,,Sanmaan family restaurant and bar,50.0,0.0,50.0,2.5,veg,Italian,Starter
Chinese Bhel,,Sanmaan family restaurant and bar,190.0,0.0,190.0,9.5,veg,Chinese,Starter
Veg Gold Finger,,Sanmaan family restaurant and bar,240.0,0.0,240.0,12.0,veg,North Indian,Main Course
Paneer Pakoda,,Sanmaan family restaurant and bar,200.0,0.0,200.0,10.0,veg,Indian,Snacks
Cheese Garlic Toast,,Sanmaan family restaurant and bar,215.0,0.0,215.0,10.75,veg,Italian,Starter
Green Peas Masala Dry,,Sanmaan family restaurant and bar,175.0,0.0,175.0,8.75,veg,North Indian,Main Course
Mixed Veg Pakoda,,Sanmaan family restaurant and bar,150.0,0.0,150.0,7.5,veg,North Indian,Main Course
Onion Pakoda,[Veg preparation] Kekada.,Sanmaan family restaurant and bar,150.0,0.0,150.0,7.5,veg,North Indian,Starter
Finger Chips,,Sanmaan family restaurant and bar,115.0,0.0,115.0,5.75,veg,Indian,Snacks
Boiled Egg,,Sanmaan family restaurant and bar,65.0,0.0,65.0,3.25,egg,Indian,Starter
Egg Pakoda,,Sanmaan family restaurant and bar,140.0,0.0,140.0,7.0,egg,Indian,Starter
Plain Omelette,,Sanmaan family restaurant and bar,100.0,0.0,100.0,5.0,egg,American,Starter
Cheese Omelette,,Sanmaan family restaurant and bar,175.0,0.0,175.0,8.75,egg,American,Starter
Masala Omelette,,Sanmaan family restaurant and bar,115.0,0.0,115.0,5.75,egg,American,Starter
Half Fry,,Sanmaan family restaurant and bar,100.0,0.0,100.0,5.0,egg,Indian,Main Course
Boiled Egg Fry,,Sanmaan family restaurant and bar,75.0,0.0,75.0,3.75,egg,Indian,Starter
Chicken Spring Roll,,Sanmaan family restaurant and bar,250.0,0.0,250.0,12.5,non-veg,Chinese,Starter
Chicken Omelette,,Sanmaan family restaurant and bar,200.0,0.0,200.0,10.0,non-veg,American,Starter
Cheese Chilli Toast,,Sanmaan family restaurant and bar,200.0,0.0,200.0,10.0,veg,British,Main Course
Veg Spring Roll,,Sanmaan family restaurant and bar,225.0,0.0,225.0,11.25,veg,Chinese,Starter
Mixed Veg Raita,,Sanmaan family restaurant and bar,100.0,0.0,100.0,5.0,veg,Indian,Main Course
Curd,,Sanmaan family restaurant and bar,75.0,0.0,75.0,3.75,veg,South Indian,Main Course
Green Salad,,Sanmaan family restaurant and bar,100.0,0.0,100.0,5.0,veg,Indian,Starter
Tomato Salad,,Sanmaan family restaurant and bar,0.0,0.0,50.0,0.0,veg,Indian,Starter
Cucumber Salad,,Sanmaan family restaurant and bar,0.0,0.0,50.0,0.0,veg,Indian,Starter
Roasted Papad,,Sanmaan family restaurant and bar,25.0,0.0,25.0,1.25,veg,Indian,Starter
Masala Papad,,Sanmaan family restaurant and bar,40.0,0.0,40.0,2.0,veg,Indian,Starter
Papad Bhurji,,Sanmaan family restaurant and bar,75.0,0.0,75.0,3.75,veg,Indian,Starter
Pineapple Raita,,Sanmaan family restaurant and bar,100.0,0.0,100.0,5.0,veg,Indian,Main Course
Fried Papad,,Sanmaan family restaurant and bar,25.0,0.0,25.0,1.25,veg,Indian,Starter
Boondi Raita,,Sanmaan family restaurant and bar,100.0,0.0,100.0,5.0,veg,Indian,Main Course
Cheese Cherry Pineapple,,Sanmaan family restaurant and bar,175.0,0.0,175.0,8.75,veg,American,Dessert
Jal Jeera Soda,,Sanmaan family restaurant and bar,95.0,0.0,95.0,4.75,veg,American,Beverage
Sweet Lassi,,Sanmaan family restaurant and bar,95.0,0.0,95.0,4.75,veg,North Indian,Beverage
Salted Lassi,,Sanmaan family restaurant and bar,95.0,0.0,95.0,4.75,veg,North Indian,Beverage
Fresh Lime Soda,,Sanmaan family restaurant and bar,90.0,0.0,90.0,4.5,veg,American,Beverage
Fresh Lime Water,,Sanmaan family restaurant and bar,75.0,0.0,75.0,3.75,veg,American,Beverage
Buttermilk,,Sanmaan family restaurant and bar,75.0,0.0,75.0,3.75,veg,North Indian,Beverage
Maida Roti,,Sanmaan family restaurant and bar,30.0,0.0,30.0,1.5,veg,Indian,Main Course
Subz Biryani,,Sanmaan family restaurant and bar,315.0,0.0,315.0,15.75,veg,North Indian,Main Course
Butter Garlic Naan,,Sanmaan family restaurant and bar,85.0,0.0,85.0,4.25,veg,Indian,Main Course
Paratha,,Sanmaan family restaurant and bar,50.0,0.0,50.0,2.5,veg,North Indian,Main Course
Steamed Rice,,Sanmaan family restaurant and bar,0.0,0.0,75.0,0.0,veg,North Indian,Main Course
Wheat Roti,,Sanmaan family restaurant and bar,30.0,0.0,30.0,1.5,veg,Indian,Main Course
Naan,,Sanmaan family restaurant and bar,50.0,0.0,50.0,2.5,veg,Indian,Main Course
Veg Pulao,,Sanmaan family restaurant and bar,190.0,0.0,190.0,9.5,veg,Indian,Main Course
Veg Manchurian Fried Rice,,Sanmaan family restaurant and bar,250.0,0.0,250.0,12.5,veg,Chinese,Main Course
Butter Kulcha,,Sanmaan family restaurant and bar,55.0,0.0,55.0,2.75,veg,Indian,Main Course
Maida Butter Roti,,Sanmaan family restaurant and bar,30.0,0.0,30.0,1.5,veg,Indian,Main Course
Veg Fried Rice,,Sanmaan family restaurant and bar,200.0,0.0,200.0,10.0,veg,Chinese,Main Course
Veg Schezwan Noodles,,Sanmaan family restaurant and bar,210.0,0.0,210.0,10.5,veg,Chinese,Main Course
Jeera Rice,,Sanmaan family restaurant and bar,125.0,0.0,125.0,6.25,veg,North Indian,Main Course
Garlic Naan,,Sanmaan family restaurant and bar,75.0,0.0,75.0,3.75,veg,Indian,Main Course
Veg Hakka Noodles,,Sanmaan family restaurant and bar,200.0,0.0,200.0,10.0,veg,Chinese,Main Course
Butter Naan,,Sanmaan family restaurant and bar,60.0,0.0,60.0,3.0,veg,Indian,Main Course
Veg Chinese Chopsuey,,Sanmaan family restaurant and bar,210.0,0.0,210.0,10.5,veg,Chinese,Starter
Whole Wheat Butter Roti,,Sanmaan family restaurant and bar,35.0,0.0,35.0,1.75,veg,North Indian,Main Course
Dal Khichdi,,Sanmaan family restaurant and bar,175.0,0.0,175.0,8.75,veg,Indian,Main Course
Veg Schezwan Fried Rice,,Sanmaan family restaurant and bar,215.0,0.0,215.0,10.75,veg,Chinese,Main Course
Veg Manchow Soup,,Sanmaan family restaurant and bar,115.0,0.0,115.0,5.75,veg,Chinese,Starter
Veg Sholay Kebab,,Sanmaan family restaurant and bar,240.0,0.0,240.0,12.0,veg,North Indian,Starter
Pineapple Raita,,Sanmaan family restaurant and bar,100.0,0.0,100.0,5.0,veg,Indian,Main Course
Aloo Gobi Tikka,,Sanmaan family restaurant and bar,215.0,0.0,215.0,10.75,veg,North Indian,Main Course
Minestrone Soup,,Sanmaan family restaurant and bar,110.0,0.0,110.0,5.5,veg,Chinese,Starter
Cheese Chilli Toast,,Sanmaan family restaurant and bar,200.0,0.0,200.0,10.0,veg,British,Main Course
Hara Bhara Kebab,,Sanmaan family restaurant and bar,225.0,0.0,225.0,11.25,veg,North Indian,Starter
Fried Papad,,Sanmaan family restaurant and bar,25.0,0.0,25.0,1.25,veg,Indian,Starter
Veg Spring Roll,,Sanmaan family restaurant and bar,225.0,0.0,225.0,11.25,veg,Chinese,Starter
Paneer Kali Mirch,,Sanmaan family restaurant and bar,240.0,0.0,240.0,12.0,veg,North Indian,Main Course
Boondi Raita,,Sanmaan family restaurant and bar,100.0,0.0,100.0,5.0,veg,Indian,Main Course
Russian Chicken Kebab [4 Pieces],,Al Madina Biryani House,120.0,21.6,98.4,6.0,non-veg,[],[]
Chicken Fry,,Al Madina Biryani House,180.0,32.4,147.6,9.0,non-veg,[],[]
Gulab Jamun 2 Pcs,,Al Madina Biryani House,50.0,9.0,41.0,2.5,veg,[],[]
Lachha Paratha,,Al Madina Biryani House,20.0,3.6,16.4,1.0,veg,[],[]
Chicken Hot Sour Soup,,Al Madina Biryani House,100.0,18.0,82.0,5.0,non-veg,[],[]
Pepsi 600 Ml,,Al Madina Biryani House,60.0,10.8,49.2,3.0,veg,[],[]
Mineral Water 1000 Ml,,Al Madina Biryani House,30.0,5.4,24.6,1.5,veg,[],[]
Butter Paratha,,Al Madina Biryani House,30.0,5.4,24.6,1.5,veg,[],[]
Paneer Tikka Biryani,,Al Madina Biryani House,0.0,0.0,123.0,0.0,veg,[],[]
Chicken Hakka Noodles,,Al Madina Biryani House,0.0,0.0,106.6,0.0,non-veg,[],[]
Chicken Korma,,Al Madina Biryani House,150.0,27.0,123.0,7.5,non-veg,[],[]
Paneer Matar Masala,,Al Madina Biryani House,120.0,21.6,98.4,6.0,veg,[],[]
Chicken Roast,,Al Madina Biryani House,170.0,30.6,139.4,8.5,non-veg,[],[]
Mountain Dew [600 Ml],,Al Madina Biryani House,60.0,10.8,49.2,3.0,veg,[],[]
Anda Biryani,,Al Madina Biryani House,0.0,0.0,98.4,0.0,egg,[],[]
Dal Khichdi,,Al Madina Biryani House,170.0,30.6,139.4,8.5,veg,[],[]
Chicken 65,,Al Madina Biryani House,150.0,27.0,123.0,7.5,non-veg,[],[]
Chicken Dum Biryani,Chicken pieces with bones.,Al Madina Biryani House,0.0,0.0,106.6,0.0,non-veg,[],[]
Chicken Schezwan Rice,,Al Madina Biryani House,0.0,0.0,114.8,0.0,non-veg,[],[]
Chicken Tandoori Biryani,Chicken pieces with bones.,Al Madina Biryani House,0.0,0.0,131.2,0.0,non-veg,[],[]
Chicken Pulao,,Al Madina Biryani House,120.0,21.6,98.4,6.0,non-veg,[],[]
Paneer Tikka Masala,,Al Madina Biryani House,170.0,30.6,139.4,8.5,veg,[],[]
Chicken Hyderabadi Biryani,Chicken pieces with bones.,Al Madina Biryani House,0.0,0.0,123.0,0.0,non-veg,[],[]
Chicken Lollipop,Chicken pieces with bones,Al Madina Biryani House,0.0,0.0,90.2,0.0,non-veg,[],[]
Chicken Triple Rice,,Al Madina Biryani House,310.0,55.8,254.2,15.5,non-veg,[],[]
Russian Chicken Kebab [4 Pieces],,Al Madina Biryani House,120.0,21.6,98.4,6.0,non-veg,[],[]
Chicken Dum Biryani With Raita And Gravy With Gulab Jamun 2 Pieces [Serves 3],Chicken Dum Biryani with Raita and Gravy+Gulab Jamun [2 Pieces],Al Madina Biryani House,650.0,117.0,533.0,32.5,non-veg,[],[]
Butter Chicken Bonelss Handi (Serves 3_4,,Al Madina Biryani House,350.0,63.0,287.0,17.5,non-veg,[],[]
Chicken Angara HANDI 3_4,,Al Madina Biryani House,350.0,63.0,287.0,17.5,non-veg,[],[]
Chicken Pahadi HANDI (SERVES 3_4),,Al Madina Biryani House,350.0,63.0,287.0,17.5,non-veg,[],[]
Chicken Hyderabadi HANIDI (3_4,,Al Madina Biryani House,350.0,63.0,287.0,17.5,non-veg,[],[]
Chicken Makhani Hanidi [Sarves 3_4],,Al Madina Biryani House,350.0,63.0,287.0,17.5,non-veg,[],[]
Veg Dum Biryani,,Al Madina Biryani House,0.0,0.0,90.2,0.0,veg,[],[]
Paneer Biryani,,Al Madina Biryani House,0.0,0.0,106.6,0.0,veg,[],[]
Paneer Tikka Biryani,,Al Madina Biryani House,0.0,0.0,123.0,0.0,veg,[],[]
Anda Biryani,,Al Madina Biryani House,0.0,0.0,98.4,0.0,egg,[],[]
Chicken Dum Biryani,Chicken pieces with bones.,Al Madina Biryani House,0.0,0.0,106.6,0.0,non-veg,[],[]
Chicken Tandoori Biryani,Chicken pieces with bones.,Al Madina Biryani House,0.0,0.0,131.2,0.0,non-veg,[],[]
Chicken Hyderabadi Biryani,Chicken pieces with bones.,Al Madina Biryani House,0.0,0.0,123.0,0.0,non-veg,[],[]
Chicken Lucknowi Biryani,,Al Madina Biryani House,0.0,0.0,139.4,0.0,non-veg,[],[]
Leg Biryani,,Al Madina Biryani House,0.0,0.0,180.4,0.0,non-veg,[],[]
Veg Dum Biryani With Raita And Gravy,,Al Madina Biryani House,0.0,0.0,451.0,0.0,veg,[],[]
Paneer Dum Biryani With Raita And Gravy,,Al Madina Biryani House,0.0,0.0,492.0,0.0,veg,[],[]
Chickeni Dum Biryani With Raita And Gravy,,Al Madina Biryani House,0.0,0.0,492.0,0.0,non-veg,[],[]
"Chicken Dam Biryani [Serves 6-7, 1 Kg]",Served with raita and gravy.,Al Madina Biryani House,850.0,153.0,697.0,42.5,non-veg,[],[]
Lachha Paratha,,Al Madina Biryani House,20.0,3.6,16.4,1.0,veg,[],[]
Butter Paratha,,Al Madina Biryani House,30.0,5.4,24.6,1.5,veg,[],[]
Chapati,,Al Madina Biryani House,18.0,3.24,14.76,0.9,veg,[],[]
Butter Chapati,,Al Madina Biryani House,30.0,5.4,24.6,1.5,veg,[],[]
Jeera Rice,,Al Madina Biryani House,100.0,18.0,82.0,5.0,veg,[],[]
Sadha Rice,,Al Madina Biryani House,60.0,10.8,49.2,3.0,veg,[],[]
Veg Pulao,,Al Madina Biryani House,100.0,18.0,82.0,5.0,veg,[],[]
Dal Khichdi,,Al Madina Biryani House,170.0,30.6,139.4,8.5,veg,[],[]
Biryani Rice,,Al Madina Biryani House,90.0,16.2,73.8,4.5,veg,[],[]
Chicken Pulao,,Al Madina Biryani House,120.0,21.6,98.4,6.0,non-veg,[],[]
Gulab Jamun 2 Pcs,,Al Madina Biryani House,50.0,9.0,41.0,2.5,veg,[],[]
Gulab Jamun 4 Pcs,,Al Madina Biryani House,90.0,16.2,73.8,4.5,veg,[],[]
Pepsi 600 Ml,,Al Madina Biryani House,60.0,10.8,49.2,3.0,veg,[],[]
Mineral Water 1000 Ml,,Al Madina Biryani House,30.0,5.4,24.6,1.5,veg,[],[]
Water Bottle 1 L,,Al Madina Biryani House,30.0,5.4,24.6,1.5,veg,[],[]
Mountain Dew [600 Ml],,Al Madina Biryani House,60.0,10.8,49.2,3.0,veg,[],[]
7Up [600 Ml],,Al Madina Biryani House,60.0,10.8,49.2,3.0,veg,[],[]
Marinda [600 Ml],,Al Madina Biryani House,60.0,10.8,49.2,3.0,veg,[],[]
Raita,,Al Madina Biryani House,15.0,2.7,12.3,0.75,veg,[],[]
Chicken Salan,,Al Madina Biryani House,170.0,30.6,139.4,8.5,non-veg,[],[]
Lachha Paratha,,Al Madina Biryani House,20.0,3.6,16.4,1.0,veg,[],[]
Butter Paratha,,Al Madina Biryani House,30.0,5.4,24.6,1.5,veg,[],[]
Butter Garlic Naan,,Hotel Hindavi,75.0,7.5,67.5,3.75,veg,,
Roti,,Hotel Hindavi,25.0,2.5,22.5,1.25,veg,,
Paneer Tikka Masala,,Hotel Hindavi,280.0,28.0,252.0,14.0,veg,,
Veg Handi,,Hotel Hindavi,240.0,24.0,216.0,12.0,veg,,
Chapati,,Hotel Hindavi,20.0,2.0,18.0,1.0,veg,,
Veg Thali,Paneer Bhaji+Veg Mixed+Dal+3 Chapati/2 Bhakari+Rice+Roasted Papad+Curd/Raita,Hotel Hindavi,0.0,0.0,175.5,0.0,veg,,
Hindavi Egg Thali,Anda Fry+Tambada Rassa+Pandhara Rassa+3 Chapati/2 Bhakari+Rice,Hotel Hindavi,0.0,0.0,175.5,0.0,egg,,
Hindavi Chicken Thali,Chicken Masala+Chicken Fry+Keema Wati+Tambada Rassa+Pandhara Rassa+3 Chapati/2 Bhakari+Biryani Rice,Hotel Hindavi,0.0,0.0,391.5,0.0,non-veg,,
Hindavi Chicken Mini Thali,Chicken Masala+Half Boiled Egg Masala+Tambada Rassa+Pandhara Rassa+3 Chapati/2 Bhakari+Rice,Hotel Hindavi,0.0,0.0,265.5,0.0,non-veg,,
Hindvi Special Chicken Thali,Chicken Masala+Chicken Fry+Keema Wati+Tambada Rassa+Pandhara Rassa+3 Chapati/2 Bhakari+Indrayani Rice+Solkadhi,Hotel Hindavi,0.0,0.0,436.5,0.0,non-veg,,
Hindavi Special Mutton Thali,Mutton Fry+Mutton Masala+Keema Wati+Tambada Rassa+Pandhara Rassa+3 Chapati/2 Bhakari+Solkadhi+Indrayani Rice,Hotel Hindavi,0.0,0.0,459.0,0.0,non-veg,,
Hindavi Mutton Thali,Mutton Masala+Keema Wati+Tambada Rassa+Pandhara Rassa+3 Chapati/2 Bhakari+Biryani Rice,Hotel Hindavi,0.0,0.0,427.5,0.0,non-veg,,
Hindavi Mutton Mini Thali,Mutton Masala+Half Boiled Egg Masala+Tambada Rassa+Pandhara Rassa+3 Chapati/2 Bhakari+Rice,Hotel Hindavi,0.0,0.0,288.0,0.0,non-veg,,
Veg Manchow Soup,,Hotel Hindavi,130.0,13.0,117.0,6.5,veg,,
Veg Hot And Sour Soup,,Hotel Hindavi,130.0,13.0,117.0,6.5,veg,,
Veg Sweet Corn Soup,,Hotel Hindavi,140.0,14.0,126.0,7.0,veg,,
Veg Lemon Coriander Soup,,Hotel Hindavi,140.0,14.0,126.0,7.0,veg,,
Veg Cream Of Mushroom Soup,,Hotel Hindavi,140.0,14.0,126.0,7.0,veg,,
Cream Of Veg Soup,,Hotel Hindavi,140.0,14.0,126.0,7.0,veg,,
